month,airline,delay,carrierd,extrmwd,nasd,securityd,latarrd,temperature,humidity,visibility,wind_s,hour_c
Jan,Delta Air Lines,17,17,0,4,0,0,32,45,10,16,night
Jan,JetBlue Airways,10,0,0,0,0,0,31,47,10,11,night
Jan,JetBlue Airways,113,73,0,0,0,8,31,47,10,11,night
Jan,JetBlue Airways,4,0,0,0,0,0,31,47,10,11,night
Jan,Delta Air Lines,37,32,0,0,0,0,31,47,10,11,night
Jan,Delta Air Lines,1,0,0,0,0,0,31,47,10,11,night
Jan,JetBlue Airways,13,0,0,0,0,0,31,47,10,11,night
Jan,JetBlue Airways,67,64,0,0,0,0,31,47,10,11,night
Jan,JetBlue Airways,56,0,0,8,0,56,31,47,10,11,night
Jan,JetBlue Airways,8,0,0,0,0,0,30,49,10,9,night
Jan,JetBlue Airways,10,10,0,5,0,0,30,49,10,9,night
Jan,JetBlue Airways,2,0,0,0,0,0,30,49,10,9,night
Jan,JetBlue Airways,22,0,0,0,0,0,30,49,10,9,night
Jan,JetBlue Airways,155,137,0,0,0,17,30,49,10,9,night
Jan,JetBlue Airways,14,0,0,0,0,0,30,49,10,9,night
Jan,Delta Air Lines,165,122,0,0,0,0,30,49,10,9,night
Jan,JetBlue Airways,92,79,0,0,0,9,30,49,10,9,night
Jan,American Airlines,137,44,0,0,0,75,30,49,10,9,night
Jan,JetBlue Airways,21,0,0,0,0,0,30,49,10,9,night
Jan,JetBlue Airways,9,0,0,0,0,0,28,56,10,8,night
Jan,JetBlue Airways,29,19,0,0,0,0,28,56,10,8,night
Jan,JetBlue Airways,69,64,0,0,0,0,28,56,10,8,night
Jan,JetBlue Airways,47,11,0,1,0,36,28,56,10,8,night
Jan,JetBlue Airways,13,0,0,0,0,0,28,56,10,8,night
Jan,JetBlue Airways,124,103,0,0,0,0,30,54,10,5,night
Jan,Republic Airways,14,0,0,0,0,0,30,54,10,5,night
Jan,JetBlue Airways,7,0,0,0,0,0,30,54,10,5,night
Jan,American Airlines,5,0,0,0,0,0,30,54,10,5,night
Jan,JetBlue Airways,140,132,0,0,0,0,31,56,10,17,morning
Jan,JetBlue Airways,35,23,0,0,0,0,31,56,10,17,morning
Jan,Delta Air Lines,15,0,0,0,0,0,32,54,10,22,morning
Jan,American Airlines,20,0,0,0,0,0,32,54,10,22,morning
Jan,JetBlue Airways,35,0,0,0,0,0,32,54,10,22,morning
Jan,American Airlines,32,19,0,0,0,0,32,54,10,22,morning
Jan,Republic Airways,15,0,0,0,0,0,32,54,10,22,morning
Jan,Delta Air Lines,36,18,0,0,0,0,32,54,10,22,morning
Jan,American Airlines,16,0,0,0,0,0,32,54,10,22,morning
Jan,Endeavor Air,16,0,0,0,0,0,34,52,10,14,morning
Jan,Endeavor Air,46,32,0,0,0,0,34,52,10,14,morning
Jan,Delta Air Lines,6,0,0,0,0,0,34,52,10,14,morning
Jan,Endeavor Air,5,0,0,0,0,0,34,52,10,14,morning
Jan,Republic Airways,15,0,15,24,0,0,34,52,10,14,morning
Jan,Republic Airways,9,0,0,0,0,0,34,52,10,14,morning
Jan,JetBlue Airways,51,16,0,0,0,0,34,52,10,14,morning
Jan,JetBlue Airways,153,32,0,0,0,107,34,52,10,14,morning
Jan,American Airlines,2,0,0,0,0,0,34,52,10,14,morning
Jan,Delta Air Lines,13,0,0,0,0,0,34,52,10,14,morning
Jan,JetBlue Airways,4,0,0,0,0,0,34,48,10,20,noon
Jan,JetBlue Airways,8,0,0,0,0,0,34,48,10,20,noon
Jan,JetBlue Airways,14,0,0,0,0,0,34,48,10,20,noon
Jan,Endeavor Air,1,0,0,0,0,0,34,48,10,20,noon
Jan,JetBlue Airways,4,0,0,0,0,0,34,48,10,20,noon
Jan,JetBlue Airways,109,15,0,3,0,94,34,48,10,20,noon
Jan,JetBlue Airways,10,0,0,0,0,0,34,48,10,20,noon
Jan,American Airlines,9,0,0,0,0,0,41,60,10,14,noon
Jan,JetBlue Airways,5,0,0,0,0,0,41,60,10,14,noon
Jan,Delta Air Lines,1,0,0,0,0,0,41,60,10,14,noon
Jan,JetBlue Airways,91,80,0,0,0,0,43,58,10,11,noon
Jan,American Airlines,2,0,0,0,0,0,43,58,10,11,noon
Jan,JetBlue Airways,3,0,0,0,0,0,43,58,10,11,noon
Jan,Delta Air Lines,5,0,0,0,0,0,43,58,10,11,noon
Jan,JetBlue Airways,13,0,0,0,0,0,48,42,10,16,noon
Jan,JetBlue Airways,11,0,0,0,0,0,48,42,10,16,noon
Jan,Delta Air Lines,18,0,0,0,0,0,49,43,10,14,noon
Jan,American Airlines,26,0,0,0,0,0,49,43,10,14,noon
Jan,Delta Air Lines,96,91,0,0,0,0,49,43,10,14,noon
Jan,JetBlue Airways,12,0,0,0,0,0,49,43,10,14,noon
Jan,JetBlue Airways,2,0,0,0,0,0,49,43,10,14,noon
Jan,JetBlue Airways,3,0,0,0,0,0,47,66,10,14,afternoon
Jan,American Airlines,19,0,0,0,0,0,47,66,10,14,afternoon
Jan,JetBlue Airways,19,0,0,0,0,0,45,71,10,14,afternoon
Jan,Delta Air Lines,16,0,0,0,0,0,45,71,10,14,afternoon
Jan,JetBlue Airways,19,0,0,0,0,0,45,71,10,14,afternoon
Jan,JetBlue Airways,14,0,0,0,0,0,45,71,10,14,afternoon
Jan,Delta Air Lines,9,0,0,0,0,0,45,71,10,14,afternoon
Jan,JetBlue Airways,5,0,0,0,0,0,43,74,10,15,afternoon
Jan,Delta Air Lines,55,0,0,0,26,3,43,74,10,15,afternoon
Jan,Delta Air Lines,11,0,0,0,0,0,43,74,10,15,afternoon
Jan,JetBlue Airways,4,0,0,0,0,0,42,79,10,14,afternoon
Jan,JetBlue Airways,4,0,0,0,0,0,42,79,10,14,afternoon
Jan,JetBlue Airways,19,0,0,0,0,0,42,79,10,14,afternoon
Jan,American Airlines,59,39,0,0,0,0,44,63,10,14,night
Jan,Delta Air Lines,19,0,0,0,0,0,44,63,10,14,night
Jan,JetBlue Airways,48,30,0,0,0,0,44,63,10,14,night
Jan,Delta Air Lines,45,24,0,0,0,0,44,63,10,14,night
Jan,Delta Air Lines,16,0,0,0,0,0,43,63,10,13,night
Jan,Delta Air Lines,18,0,0,0,0,0,43,63,10,13,night
Jan,JetBlue Airways,2,0,0,0,0,0,43,63,10,13,night
Jan,JetBlue Airways,3,0,0,0,0,0,43,63,10,13,night
Jan,JetBlue Airways,7,0,0,0,0,0,43,63,10,13,night
Jan,JetBlue Airways,41,18,0,0,0,0,43,63,10,13,night
Jan,Delta Air Lines,20,13,0,22,0,7,43,63,10,13,night
Jan,JetBlue Airways,17,0,0,0,0,0,43,63,10,13,night
Jan,JetBlue Airways,3,0,0,0,0,0,43,63,10,13,night
Jan,JetBlue Airways,154,89,0,0,0,40,42,68,10,10,night
Jan,JetBlue Airways,9,0,0,0,0,0,42,68,10,10,night
Jan,JetBlue Airways,1,0,0,0,0,0,42,68,10,10,night
Jan,JetBlue Airways,3,0,0,0,0,0,42,68,10,10,night
Jan,JetBlue Airways,3,0,0,0,0,0,42,68,10,10,night
Jan,JetBlue Airways,112,84,0,0,0,0,42,68,10,10,night
Jan,JetBlue Airways,30,0,0,0,0,0,42,68,10,10,night
Jan,JetBlue Airways,131,108,0,0,0,0,42,68,10,7,night
Jan,JetBlue Airways,19,0,0,0,0,0,42,68,10,7,night
Jan,American Airlines,13,0,0,0,0,0,42,68,10,7,night
Jan,JetBlue Airways,51,36,0,0,0,0,42,68,10,7,night
Jan,JetBlue Airways,28,13,0,0,0,4,44,58,10,13,night
Jan,American Airlines,1,0,0,0,0,0,44,58,10,13,night
Jan,American Airlines,9,0,0,0,0,0,38,60,10,18,morning
Jan,Delta Air Lines,6,0,0,0,0,0,38,60,10,18,morning
Jan,Endeavor Air,1,0,0,0,0,0,38,62,10,22,morning
Jan,American Airlines,12,0,0,0,0,0,38,62,10,22,morning
Jan,American Airlines,39,22,0,0,0,0,38,62,10,22,morning
Jan,JetBlue Airways,1,0,0,0,0,0,38,62,10,22,morning
Jan,JetBlue Airways,46,34,0,0,0,0,38,62,10,22,morning
Jan,Republic Airways,8,0,0,0,0,0,38,62,10,22,morning
Jan,JetBlue Airways,16,0,0,0,0,0,41,55,10,22,noon
Jan,JetBlue Airways,6,0,0,0,0,0,41,55,10,22,noon
Jan,JetBlue Airways,14,0,0,0,0,0,41,55,10,22,noon
Jan,Republic Airways,26,0,0,0,0,19,41,55,10,22,noon
Jan,Republic Airways,6,6,0,18,0,0,34,92,2,11,noon
Jan,JetBlue Airways,5,5,0,19,0,0,34,92,2,11,noon
Jan,American Airlines,15,0,0,0,0,0,34,92,2,11,noon
Jan,JetBlue Airways,36,36,0,17,0,0,33,89,3,18,noon
Jan,JetBlue Airways,2,2,0,14,0,0,33,89,3,18,noon
Jan,JetBlue Airways,19,19,0,17,0,0,33,89,3,18,noon
Jan,Delta Air Lines,28,26,0,0,0,0,35,78,10,18,noon
Jan,Republic Airways,14,0,0,16,0,14,35,78,10,18,noon
Jan,JetBlue Airways,60,57,0,0,0,0,35,78,10,18,noon
Jan,JetBlue Airways,46,10,0,0,0,30,35,72,10,14,noon
Jan,American Airlines,34,0,0,0,0,32,35,72,10,14,noon
Jan,JetBlue Airways,77,49,0,0,0,0,35,72,10,14,noon
Jan,JetBlue Airways,99,29,0,8,0,70,35,72,10,14,noon
Jan,Endeavor Air,12,0,0,0,0,0,35,72,10,14,noon
Jan,JetBlue Airways,14,0,0,0,0,0,35,72,10,14,noon
Jan,Republic Airways,5,0,0,31,0,5,35,59,10,13,afternoon
Jan,Republic Airways,140,140,0,0,0,0,35,59,10,13,afternoon
Jan,JetBlue Airways,68,23,0,24,0,45,35,59,10,13,afternoon
Jan,Republic Airways,14,0,0,0,0,0,35,59,10,13,afternoon
Jan,JetBlue Airways,9,0,0,0,0,0,34,59,10,15,afternoon
Jan,Republic Airways,15,0,0,34,0,15,34,59,10,15,afternoon
Jan,Delta Air Lines,39,10,0,51,0,29,34,59,10,15,afternoon
Jan,Delta Air Lines,46,46,0,38,0,0,34,59,10,15,afternoon
Jan,JetBlue Airways,7,7,0,14,0,0,33,49,10,14,afternoon
Jan,Republic Airways,113,87,0,0,0,26,33,49,10,14,afternoon
Jan,United Air Lines,4,0,0,0,0,0,33,49,10,14,afternoon
Jan,American Airlines,5,0,0,0,0,0,33,49,10,14,afternoon
Jan,Republic Airways,7,0,0,13,0,7,33,49,10,14,afternoon
Jan,American Airlines,5,0,0,0,0,0,33,49,10,14,afternoon
Jan,Delta Air Lines,4,0,0,30,0,0,33,49,10,14,afternoon
Jan,JetBlue Airways,4,0,0,0,0,0,33,45,10,14,afternoon
Jan,JetBlue Airways,94,9,0,0,0,77,33,45,10,14,afternoon
Jan,JetBlue Airways,60,27,0,0,0,0,33,45,10,14,afternoon
Jan,JetBlue Airways,3,0,0,0,0,0,33,45,10,14,afternoon
Jan,JetBlue Airways,58,2,0,0,0,25,33,45,10,14,afternoon
Jan,Endeavor Air,63,52,0,0,0,0,33,45,10,14,afternoon
Jan,Republic Airways,47,40,0,0,0,0,33,45,10,14,afternoon
Jan,JetBlue Airways,1,1,0,31,0,0,33,45,10,14,afternoon
Jan,Delta Air Lines,1,0,0,0,0,0,31,52,10,13,night
Jan,Delta Air Lines,29,18,0,0,0,0,31,52,10,13,night
Jan,JetBlue Airways,267,247,0,0,0,0,31,52,10,13,night
Jan,Delta Air Lines,3,0,0,27,0,0,31,52,10,13,night
Jan,JetBlue Airways,3,0,0,0,0,0,31,52,10,13,night
Jan,JetBlue Airways,14,0,0,0,0,0,31,52,10,13,night
Jan,Delta Air Lines,12,0,0,0,0,0,31,52,10,13,night
Jan,United Air Lines,9,0,0,0,0,0,31,52,10,13,night
Jan,JetBlue Airways,19,0,0,0,0,0,31,52,10,13,night
Jan,JetBlue Airways,11,0,0,0,0,0,31,52,10,13,night
Jan,Republic Airways,4,4,0,13,0,0,28,44,10,17,night
Jan,Delta Air Lines,1,0,0,0,0,0,28,44,10,17,night
Jan,JetBlue Airways,7,0,0,0,0,0,28,44,10,17,night
Jan,JetBlue Airways,14,0,0,0,0,0,28,44,10,17,night
Jan,Republic Airways,109,0,0,0,0,103,28,44,10,17,night
Jan,Delta Air Lines,12,0,0,0,0,0,28,44,10,17,night
Jan,Endeavor Air,9,0,0,0,0,0,28,44,10,17,night
Jan,Republic Airways,141,127,0,0,0,0,28,44,10,17,night
Jan,Delta Air Lines,4,0,0,0,0,0,28,44,10,17,night
Jan,JetBlue Airways,12,0,0,0,0,0,28,44,10,17,night
Jan,JetBlue Airways,6,0,0,0,0,0,28,44,10,17,night
Jan,Delta Air Lines,19,19,0,2,0,0,28,44,10,17,night
Jan,JetBlue Airways,53,0,0,0,36,0,27,45,10,18,night
Jan,JetBlue Airways,17,0,0,0,0,15,27,45,10,18,night
Jan,JetBlue Airways,12,0,0,0,0,0,27,45,10,18,night
Jan,JetBlue Airways,178,133,0,0,0,30,27,45,10,18,night
Jan,JetBlue Airways,24,17,0,0,0,0,27,45,10,18,night
Jan,JetBlue Airways,5,0,0,0,0,0,27,45,10,18,night
Jan,JetBlue Airways,2,0,0,0,0,0,27,45,10,18,night
Jan,American Airlines,2,0,0,0,0,0,27,45,10,18,night
Jan,JetBlue Airways,48,3,0,0,0,34,25,42,10,22,night
Jan,American Airlines,14,0,0,10,0,14,25,42,10,22,night
Jan,JetBlue Airways,2,0,0,0,0,0,25,42,10,22,night
Jan,JetBlue Airways,16,16,0,2,0,0,25,42,10,22,night
Jan,JetBlue Airways,37,22,0,0,0,0,25,42,10,22,night
Jan,JetBlue Airways,52,43,0,0,0,0,25,42,10,22,night
Jan,Republic Airways,59,49,0,0,0,0,25,42,10,22,night
Jan,JetBlue Airways,23,0,0,0,0,0,25,42,10,22,night
Jan,JetBlue Airways,9,0,0,0,0,0,25,42,10,22,night
Jan,JetBlue Airways,8,0,0,0,0,0,23,44,10,21,night
Jan,JetBlue Airways,266,40,0,0,0,200,23,44,10,21,night
Jan,JetBlue Airways,7,0,0,0,0,0,23,44,10,21,night
Jan,JetBlue Airways,40,17,0,0,0,0,23,44,10,21,night
Jan,JetBlue Airways,24,15,0,0,0,1,23,44,10,21,night
Jan,JetBlue Airways,4,0,0,0,0,0,39,89,9,6,morning
Jan,JetBlue Airways,6,0,0,0,0,0,38,93,8,9,morning
Jan,JetBlue Airways,89,89,0,4,0,0,38,93,8,9,morning
Jan,American Airlines,83,12,0,5,15,56,38,93,8,9,morning
Jan,JetBlue Airways,22,0,0,0,0,0,38,93,8,9,morning
Jan,JetBlue Airways,34,22,0,0,0,0,40,93,6,9,morning
Jan,Endeavor Air,10,0,0,0,0,0,37,89,7,20,morning
Jan,Endeavor Air,39,0,35,0,0,0,37,89,7,20,morning
Jan,Delta Air Lines,4,0,0,29,0,0,37,89,7,20,morning
Jan,Endeavor Air,25,0,25,0,0,0,37,89,7,20,morning
Jan,Endeavor Air,23,0,20,0,0,0,37,89,7,20,morning
Jan,American Airlines,3,0,3,28,0,0,37,89,7,20,morning
Jan,Endeavor Air,20,0,20,29,0,0,37,89,7,20,morning
Jan,Delta Air Lines,1,0,0,0,0,0,37,89,7,20,morning
Jan,JetBlue Airways,73,27,0,0,0,0,37,89,7,20,morning
Jan,Endeavor Air,45,0,45,5,0,0,37,89,7,20,morning
Jan,Delta Air Lines,3,0,0,0,0,0,37,89,7,20,morning
Jan,Endeavor Air,13,0,0,0,0,0,37,89,7,20,morning
Jan,Endeavor Air,4,0,0,0,0,0,35,93,5,14,noon
Jan,JetBlue Airways,65,65,0,16,0,0,35,93,5,14,noon
Jan,American Airlines,42,0,0,0,0,28,35,93,5,14,noon
Jan,American Airlines,7,0,0,19,0,0,35,93,5,14,noon
Jan,American Airlines,5,0,0,0,0,0,35,93,5,14,noon
Jan,JetBlue Airways,70,68,0,0,0,0,18,43,10,22,noon
Jan,JetBlue Airways,9,0,0,0,0,0,18,43,10,22,noon
Jan,JetBlue Airways,22,22,0,7,0,0,18,43,10,22,noon
Jan,JetBlue Airways,7,0,0,0,0,0,18,43,10,22,noon
Jan,American Airlines,14,14,0,16,0,0,21,38,10,18,noon
Jan,Delta Air Lines,289,269,0,0,0,0,21,38,10,18,noon
Jan,JetBlue Airways,26,26,0,11,0,0,21,38,10,18,noon
Jan,Alaska Airlines,21,0,0,0,0,0,21,38,10,18,noon
Jan,JetBlue Airways,3,0,0,0,0,0,21,38,10,18,noon
Jan,JetBlue Airways,3,0,0,0,0,0,21,38,10,18,noon
Jan,Republic Airways,1,0,0,0,0,0,21,38,10,18,noon
Jan,American Airlines,5,0,0,0,0,0,22,38,10,16,noon
Jan,JetBlue Airways,30,0,0,0,0,0,22,38,10,16,noon
Jan,Delta Air Lines,1,0,0,0,0,0,22,38,10,16,noon
Jan,JetBlue Airways,85,83,0,2,0,2,22,38,10,16,noon
Jan,JetBlue Airways,17,17,0,21,0,0,23,36,10,14,noon
Jan,JetBlue Airways,162,85,0,0,0,57,23,36,10,14,noon
Jan,JetBlue Airways,4,0,0,0,0,0,23,36,10,14,noon
Jan,JetBlue Airways,60,51,0,0,0,0,23,36,10,14,noon
Jan,American Airlines,10,10,0,19,0,0,23,36,10,14,noon
Jan,JetBlue Airways,16,0,0,0,0,0,23,36,10,14,noon
Jan,JetBlue Airways,3,3,0,13,0,0,23,35,10,13,afternoon
Jan,Endeavor Air,1,0,0,0,0,0,23,35,10,13,afternoon
Jan,American Airlines,3,0,0,0,0,0,23,35,10,13,afternoon
Jan,Delta Air Lines,7,0,0,0,0,0,23,35,10,13,afternoon
Jan,JetBlue Airways,22,0,0,0,0,0,23,35,10,13,afternoon
Jan,JetBlue Airways,16,4,0,4,0,12,23,35,10,13,afternoon
Jan,JetBlue Airways,22,19,0,0,0,0,23,35,10,13,afternoon
Jan,Delta Air Lines,13,0,0,0,0,0,23,36,10,10,afternoon
Jan,JetBlue Airways,66,9,0,0,0,41,23,36,10,10,afternoon
Jan,Endeavor Air,6,0,0,0,0,0,23,36,10,10,afternoon
Jan,Delta Air Lines,2,0,0,0,0,0,23,36,10,10,afternoon
Jan,JetBlue Airways,73,73,0,9,0,0,22,38,10,11,afternoon
Jan,Delta Air Lines,12,12,0,5,0,0,22,38,10,11,afternoon
Jan,American Airlines,102,61,0,0,0,0,22,38,10,11,afternoon
Jan,Alaska Airlines,1,0,0,0,0,0,22,38,10,11,afternoon
Jan,Delta Air Lines,8,0,0,0,0,0,22,38,10,11,afternoon
Jan,JetBlue Airways,27,0,0,0,0,0,22,38,10,11,afternoon
Jan,Delta Air Lines,78,49,0,0,0,0,22,38,10,11,afternoon
Jan,JetBlue Airways,11,0,0,0,0,0,22,40,10,14,afternoon
Jan,JetBlue Airways,40,0,0,0,0,0,22,40,10,14,afternoon
Jan,American Airlines,7,0,0,0,0,0,22,40,10,14,afternoon
Jan,JetBlue Airways,15,0,0,0,0,0,22,40,10,14,afternoon
Jan,JetBlue Airways,25,25,0,10,0,0,22,40,10,14,afternoon
Jan,JetBlue Airways,9,0,0,0,0,0,22,40,10,14,afternoon
Jan,Delta Air Lines,4,0,0,0,0,0,21,41,10,13,night
Jan,American Airlines,6,0,0,0,0,0,21,41,10,13,night
Jan,JetBlue Airways,5,0,0,0,0,0,21,41,10,13,night
Jan,Delta Air Lines,19,0,0,0,0,0,21,41,10,13,night
Jan,JetBlue Airways,8,0,0,0,0,0,21,41,10,13,night
Jan,Delta Air Lines,1,0,0,0,0,0,21,41,10,13,night
Jan,JetBlue Airways,6,0,0,0,0,0,21,41,10,13,night
Jan,JetBlue Airways,26,0,0,0,0,0,20,45,10,10,night
Jan,JetBlue Airways,2,0,0,0,0,0,20,45,10,10,night
Jan,JetBlue Airways,5,0,0,0,0,0,20,45,10,10,night
Jan,Delta Air Lines,16,0,0,0,0,0,20,45,10,10,night
Jan,JetBlue Airways,7,0,0,0,0,0,20,45,10,10,night
Jan,JetBlue Airways,43,16,0,0,0,22,20,45,10,10,night
Jan,Delta Air Lines,28,6,0,0,0,11,20,45,10,10,night
Jan,JetBlue Airways,252,215,0,0,0,0,20,48,10,11,night
Jan,JetBlue Airways,65,5,0,0,0,33,20,48,10,11,night
Jan,JetBlue Airways,31,0,0,0,0,0,20,48,10,11,night
Jan,JetBlue Airways,104,64,0,0,0,0,20,48,10,11,night
Jan,JetBlue Airways,55,16,0,0,0,31,20,48,10,11,night
Jan,JetBlue Airways,39,0,0,0,0,34,20,48,10,11,night
Jan,JetBlue Airways,161,148,0,0,0,4,20,48,10,11,night
Jan,American Airlines,104,6,0,0,0,43,20,48,10,11,night
Jan,JetBlue Airways,8,0,0,0,0,0,20,48,10,11,night
Jan,JetBlue Airways,297,291,0,0,0,0,20,48,10,11,night
Jan,JetBlue Airways,13,0,0,0,0,0,20,48,10,11,night
Jan,JetBlue Airways,3,0,0,0,0,0,20,48,10,15,night
Jan,JetBlue Airways,1,0,0,0,0,0,20,48,10,15,night
Jan,JetBlue Airways,6,0,0,0,0,0,20,48,10,15,night
Jan,JetBlue Airways,161,95,0,0,0,61,20,48,10,15,night
Jan,JetBlue Airways,7,0,0,0,0,0,20,48,10,15,night
Jan,JetBlue Airways,61,61,0,2,0,0,20,48,10,15,night
Jan,JetBlue Airways,6,0,0,0,0,0,20,48,10,15,night
Jan,JetBlue Airways,11,0,0,0,0,0,20,45,10,13,night
Jan,JetBlue Airways,8,0,0,0,0,0,20,45,10,13,night
Jan,JetBlue Airways,6,0,0,0,0,0,20,45,10,13,night
Jan,JetBlue Airways,46,32,0,0,0,0,20,45,10,13,night
Jan,JetBlue Airways,70,0,70,16,0,0,14,51,10,17,morning
Jan,American Airlines,72,0,2,16,0,70,14,51,10,17,morning
Jan,JetBlue Airways,7,0,0,0,0,0,14,51,10,17,morning
Jan,JetBlue Airways,14,0,0,0,0,0,14,51,10,17,morning
Jan,Endeavor Air,60,37,0,12,0,0,14,47,10,16,morning
Jan,Delta Air Lines,13,0,0,0,0,0,14,47,10,16,morning
Jan,Delta Air Lines,142,107,0,0,0,0,14,47,10,16,morning
Jan,JetBlue Airways,68,0,67,16,0,1,14,47,10,16,morning
Jan,JetBlue Airways,11,4,0,6,0,7,14,47,10,16,morning
Jan,Delta Air Lines,1,0,0,0,0,0,14,47,10,16,morning
Jan,JetBlue Airways,1,1,0,23,0,0,14,47,10,16,morning
Jan,Delta Air Lines,1,0,0,0,0,0,14,47,10,16,morning
Jan,Delta Air Lines,13,0,0,0,0,0,14,47,10,16,morning
Jan,Delta Air Lines,7,0,0,0,0,0,14,47,10,16,morning
Jan,American Airlines,67,19,0,3,0,48,15,44,10,22,morning
Jan,JetBlue Airways,28,0,0,0,0,0,15,44,10,22,morning
Jan,Delta Air Lines,15,0,0,0,0,0,15,44,10,22,morning
Jan,JetBlue Airways,22,22,0,3,0,0,15,44,10,22,morning
Jan,JetBlue Airways,12,12,0,15,0,0,15,44,10,22,morning
Jan,JetBlue Airways,6,0,0,0,0,0,15,44,10,22,morning
Jan,JetBlue Airways,16,16,0,28,0,0,15,44,10,22,morning
Jan,JetBlue Airways,1,0,0,0,0,0,15,44,10,22,morning
Jan,American Airlines,18,0,0,0,0,0,15,44,10,22,morning
Jan,Republic Airways,7,0,0,0,0,0,15,44,10,22,morning
Jan,JetBlue Airways,4,0,0,0,0,0,16,43,10,23,noon
Jan,JetBlue Airways,88,28,0,0,0,43,16,43,10,23,noon
Jan,JetBlue Airways,11,0,0,0,0,0,16,43,10,23,noon
Jan,Alaska Airlines,171,0,147,0,0,0,16,43,10,23,noon
Jan,American Airlines,123,123,0,11,0,0,16,43,10,23,noon
Jan,Endeavor Air,2,0,0,0,0,0,16,43,10,23,noon
Jan,JetBlue Airways,24,6,0,0,0,11,16,43,10,23,noon
Jan,Delta Air Lines,8,0,0,0,0,0,25,50,10,10,noon
Jan,JetBlue Airways,14,0,0,0,0,0,25,50,10,10,noon
Jan,American Airlines,17,0,0,0,0,0,27,49,10,8,noon
Jan,JetBlue Airways,6,0,0,0,0,0,27,49,10,8,noon
Jan,JetBlue Airways,299,281,0,0,0,13,27,49,10,8,noon
Jan,American Airlines,9,0,0,0,0,0,27,49,10,8,noon
Jan,JetBlue Airways,7,0,0,0,0,0,27,49,10,8,noon
Jan,Delta Air Lines,1,0,0,0,0,0,27,49,10,8,noon
Jan,JetBlue Airways,189,184,0,0,0,0,29,49,10,6,noon
Jan,JetBlue Airways,10,0,0,0,0,0,29,49,10,6,noon
Jan,American Airlines,1,0,0,0,0,0,31,45,10,6,noon
Jan,Endeavor Air,4,0,0,0,0,0,31,45,10,6,noon
Jan,JetBlue Airways,51,8,0,0,0,35,31,45,10,6,noon
Jan,Republic Airways,9,0,0,0,0,0,31,45,10,6,noon
Jan,JetBlue Airways,83,23,0,0,0,47,31,45,10,6,noon
Jan,JetBlue Airways,7,0,0,0,0,0,31,45,10,6,noon
Jan,JetBlue Airways,28,0,0,0,0,0,31,45,10,6,noon
Jan,JetBlue Airways,76,65,0,0,0,0,31,45,10,6,noon
Jan,Endeavor Air,77,77,0,6,0,0,31,45,10,6,noon
Jan,JetBlue Airways,24,0,0,0,0,0,32,41,10,7,afternoon
Jan,JetBlue Airways,1,0,0,0,0,0,32,41,10,7,afternoon
Jan,Endeavor Air,1,0,0,0,0,0,32,41,10,7,afternoon
Jan,JetBlue Airways,3,0,0,0,0,0,32,41,10,7,afternoon
Jan,Endeavor Air,9,0,0,0,0,0,32,41,10,7,afternoon
Jan,JetBlue Airways,10,0,0,0,0,0,32,41,10,7,afternoon
Jan,Republic Airways,15,0,0,0,0,0,32,41,10,7,afternoon
Jan,JetBlue Airways,50,42,0,0,0,2,31,43,10,3,afternoon
Jan,Republic Airways,15,0,0,17,0,15,31,43,10,3,afternoon
Jan,Delta Air Lines,2,0,0,0,0,0,31,43,10,3,afternoon
Jan,JetBlue Airways,6,0,0,0,0,0,31,43,10,3,afternoon
Jan,JetBlue Airways,71,52,0,0,0,0,31,43,10,3,afternoon
Jan,American Airlines,9,0,0,0,0,0,31,43,10,3,afternoon
Jan,Republic Airways,85,82,0,0,0,0,31,43,10,3,afternoon
Jan,Republic Airways,164,0,0,0,0,158,31,43,10,3,afternoon
Jan,Republic Airways,45,31,0,0,0,0,31,43,10,3,afternoon
Jan,Delta Air Lines,3,0,0,0,0,0,31,43,10,3,afternoon
Jan,Delta Air Lines,12,0,0,0,0,0,31,43,10,3,afternoon
Jan,JetBlue Airways,7,0,0,0,0,0,26,53,10,5,afternoon
Jan,JetBlue Airways,8,0,0,0,0,0,26,53,10,5,afternoon
Jan,JetBlue Airways,87,87,0,5,0,0,26,53,10,5,afternoon
Jan,Delta Air Lines,3,0,0,0,0,0,26,53,10,5,afternoon
Jan,JetBlue Airways,113,74,0,0,0,0,26,53,10,5,afternoon
Jan,JetBlue Airways,55,0,0,0,0,0,24,62,10,7,afternoon
Jan,American Airlines,13,0,0,0,0,0,24,62,10,7,afternoon
Jan,JetBlue Airways,1,0,0,0,0,0,24,62,10,7,afternoon
Jan,JetBlue Airways,11,0,0,0,0,0,24,62,10,7,afternoon
Jan,Endeavor Air,3,0,0,0,0,0,24,62,10,7,afternoon
Jan,JetBlue Airways,53,0,0,0,0,45,24,62,10,7,afternoon
Jan,Delta Air Lines,3,0,0,20,0,0,24,65,10,7,night
Jan,Delta Air Lines,48,0,0,0,0,0,24,65,10,7,night
Jan,Republic Airways,10,0,0,5,0,10,24,65,10,7,night
Jan,Delta Air Lines,1,0,0,0,0,0,24,65,10,7,night
Jan,Republic Airways,1,0,0,0,0,0,24,65,10,7,night
Jan,JetBlue Airways,5,0,0,0,0,0,24,65,10,7,night
Jan,JetBlue Airways,90,11,0,0,0,67,24,65,10,7,night
Jan,Delta Air Lines,1,0,0,0,0,0,24,65,10,7,night
