Detailed Statistics Departures  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: Alaska Airlines Inc. (AS)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","01/22/2022","0063","N434AS","SEA","11:30","11:24","385","381","-6","11:55","31","0","0","0","0","0"
"AS","01/22/2022","0077","N519AS","SEA","09:30","09:28","385","361","-2","09:48","20","0","0","0","0","0"
"AS","01/22/2022","0178","N536AS","SAN","09:30","09:24","362","361","-6","10:02","38","0","0","0","0","0"
"AS","01/22/2022","0185","N283AK","SFO","11:30","11:11","404","381","-19","11:42","31","0","0","0","0","0"
"AS","01/22/2022","0186","N403AS","PDX","07:30","07:19","385","370","-11","07:47","28","0","0","0","0","0"
"AS","01/22/2022","0221","N923VA","SEA","16:55","16:46","392","379","-9","17:25","39","0","0","0","0","0"
"AS","01/22/2022","0393","N526AS","SAN","16:55","16:46","362","342","-9","17:05","19","0","0","0","0","0"
"AS","01/22/2022","0479","N268AK","PDX","20:05","19:54","394","391","-11","20:31","37","0","0","0","0","0"
"AS","01/22/2022","0657","N927VA","SFO","18:35","18:27","415","361","-8","18:48","21","0","0","0","0","0"
"AS","01/23/2022","0014","N590AS","SFO","13:00","12:53","404","368","-7","13:21","28","0","0","0","0","0"
"AS","01/23/2022","0027","N840VA","SFO","09:00","08:53","401","368","-7","09:20","27","0","0","0","0","0"
"AS","01/23/2022","0063","N260AK","SEA","11:30","11:13","385","385","-17","11:33","20","0","0","0","0","0"
"AS","01/23/2022","0077","N274AK","SEA","09:30","09:16","385","384","-14","09:43","27","0","0","0","0","0"
"AS","01/23/2022","0221","N927VA","SEA","16:55","16:48","392","389","-7","17:11","23","0","0","0","0","0"
"AS","01/23/2022","0393","N570AS","SAN","16:55","17:11","362","348","16","17:36","25","0","0","0","0","0"
"AS","01/23/2022","0479","N448AS","PDX","20:05","19:48","394","444","-17","20:47","59","0","0","33","0","0"
"AS","01/23/2022","0657","N923VA","SFO","18:35","18:26","415","354","-9","18:41","15","0","0","0","0","0"
"AS","01/24/2022","0007","N927VA","SEA","07:30","07:23","385","387","-7","07:52","29","0","0","0","0","0"
"AS","01/24/2022","0014","N428AS","SFO","13:00","12:40","404","408","-20","13:04","24","0","0","0","0","0"
"AS","01/24/2022","0027","N929VA","SFO","09:00","08:51","401","427","-9","09:44","53","0","0","17","0","0"
"AS","01/24/2022","0063","N281AK","SEA","11:30","11:15","385","380","-15","11:59","44","0","0","0","0","0"
"AS","01/24/2022","0077","N486AS","SEA","09:30","09:24","385","392","-6","10:13","49","0","0","0","0","0"
"AS","01/24/2022","0178","N266AK","SAN","09:30","09:24","362","383","-6","09:53","29","0","0","15","0","0"
"AS","01/24/2022","0185","N570AS","SFO","11:30","11:13","404","419","-17","11:54","41","0","0","0","0","0"
"AS","01/24/2022","0186","N494AS","PDX","07:30","07:25","385","374","-5","07:55","30","0","0","0","0","0"
"AS","01/24/2022","0221","N926VA","SEA","16:55","16:45","392","381","-10","17:17","32","0","0","0","0","0"
"AS","01/24/2022","0393","N512AS","SAN","16:55","16:46","362","396","-9","17:09","23","0","0","25","0","0"
"AS","01/24/2022","0479","N265AK","PDX","20:05","19:50","394","381","-15","20:22","32","0","0","0","0","0"
"AS","01/24/2022","0657","N924VA","SFO","18:35","18:21","415","399","-14","18:42","21","0","0","0","0","0"
"AS","01/25/2022","0014","N277AK","SFO","13:00","12:54","404","382","-6","13:18","24","0","0","0","0","0"
"AS","01/25/2022","0027","N929VA","SFO","09:00","08:53","401","366","-7","09:10","17","0","0","0","0","0"
"AS","01/25/2022","0063","N479AS","SEA","11:30","11:20","385","359","-10","11:41","21","0","0","0","0","0"
"AS","01/25/2022","0077","N260AK","SEA","09:30","09:23","385","358","-7","09:40","17","0","0","0","0","0"
"AS","01/25/2022","0186","N486AS","PDX","07:30","07:24","385","362","-6","07:44","20","0","0","0","0","0"
"AS","01/25/2022","0221","N928VA","SEA","16:55","16:44","392","385","-11","17:20","36","0","0","0","0","0"
"AS","01/25/2022","0393","N534AS","SAN","16:55","16:46","362","368","-9","17:12","26","0","0","0","0","0"
"AS","01/25/2022","0479","N247AK","PDX","20:05","19:55","394","372","-10","20:25","30","0","0","0","0","0"
"AS","01/25/2022","0657","N921VA","SFO","18:35","18:21","415","378","-14","18:58","37","0","0","0","0","0"
"AS","01/26/2022","0014","N272AK","SFO","13:00","12:47","404","375","-13","13:05","18","0","0","0","0","0"
"AS","01/26/2022","0027","N929VA","SFO","09:00","08:46","401","383","-14","09:14","28","0","0","0","0","0"
"AS","01/26/2022","0063","N434AS","SEA","11:30","11:30","385","343","0","11:44","14","0","0","0","0","0"
"AS","01/26/2022","0077","N487AS","SEA","09:30","09:19","385","364","-11","09:42","23","0","0","0","0","0"
"AS","01/26/2022","0221","N927VA","SEA","16:55","16:37","392","385","-18","17:07","30","0","0","0","0","0"
"AS","01/26/2022","0393","N583AS","SAN","16:55","16:47","362","371","-8","17:17","30","0","0","0","0","0"
"AS","01/26/2022","0479","N409AS","PDX","20:05","19:39","394","392","-26","20:30","51","0","0","0","0","0"
"AS","01/26/2022","0657","N847VA","SFO","18:35","18:24","415","390","-11","19:04","40","0","0","0","0","0"
"AS","01/27/2022","0007","N839VA","SEA","07:30","07:30","385","368","0","07:51","21","0","0","0","0","0"
"AS","01/27/2022","0014","N583AS","SFO","13:00","12:46","404","372","-14","13:09","23","0","0","0","0","0"
"AS","01/27/2022","0027","N929VA","SFO","09:00","08:56","401","379","-4","09:31","35","0","0","0","0","0"
"AS","01/27/2022","0063","N487AS","SEA","11:30","11:17","385","362","-13","11:40","23","0","0","0","0","0"
"AS","01/27/2022","0077","N264AK","SEA","09:30","09:24","385","366","-6","09:52","28","0","0","0","0","0"
"AS","01/27/2022","0178","N477AS","SAN","09:30","09:22","362","374","-8","09:54","32","0","0","0","0","0"
"AS","01/27/2022","0185","N272AK","SFO","11:30","11:22","404","381","-8","11:51","29","0","0","0","0","0"
"AS","01/27/2022","0186","N457AS","PDX","07:30","07:06","385","363","-24","07:34","28","0","0","0","0","0"
"AS","01/27/2022","0221","N926VA","SEA","16:55","16:44","392","361","-11","17:08","24","0","0","0","0","0"
"AS","01/27/2022","0393","N581AS","SAN","16:55","16:46","362","374","-9","17:13","27","0","0","0","0","0"
"AS","01/27/2022","0479","N238AK","PDX","20:05","19:46","394","358","-19","20:07","21","0","0","0","0","0"
"AS","01/27/2022","0657","N925VA","SFO","18:35","18:16","415","366","-19","18:37","21","0","0","0","0","0"
"AS","01/28/2022","0007","N847VA","SEA","07:30","07:27","385","372","-3","07:55","28","0","0","0","0","0"
"AS","01/28/2022","0014","N408AS","SFO","13:00","13:03","404","370","3","13:28","25","0","0","0","0","0"
"AS","01/28/2022","0027","N929VA","SFO","09:00","08:48","401","384","-12","09:28","40","0","0","0","0","0"
"AS","01/28/2022","0063","N275AK","SEA","11:30","11:17","385","390","-13","12:02","45","0","0","0","0","0"
"AS","01/28/2022","0077","N282AK","SEA","09:30","09:19","385","398","-11","10:06","47","0","0","0","0","0"
"AS","01/28/2022","0178","N267AK","SAN","09:30","09:22","362","402","-8","10:31","69","0","0","32","0","0"
"AS","01/28/2022","0185","N581AS","SFO","11:30","11:14","404","396","-16","12:01","47","0","0","0","0","0"
"AS","01/28/2022","0186","N251AK","PDX","07:30","07:17","385","360","-13","07:37","20","0","0","0","0","0"
"AS","01/28/2022","0221","N922VA","SEA","16:55","16:51","392","373","-4","17:20","29","0","0","0","0","0"
"AS","01/28/2022","0393","N594AS","SAN","16:55","16:45","362","347","-10","17:10","25","0","0","0","0","0"
"AS","01/28/2022","0479","N413AS","PDX","20:05","19:52","394","403","-13","20:59","67","0","0","0","0","0"
"AS","01/28/2022","0657","N837VA","SFO","18:35","19:15","415","431","40","20:33","78","0","0","16","0","40"
"AS","01/29/2022","0007","N926VA","SEA","07:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0014","N457AS","SFO","13:00","00:00","404","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0027","N929VA","SFO","09:00","00:00","401","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0063","N224AK","SEA","11:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0077","N562AS","SEA","09:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0178","N594AS","SAN","09:30","00:00","362","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0185","N403AS","SFO","11:30","00:00","404","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0186","N214AK","PDX","07:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0221","N930VA","SEA","16:55","00:00","392","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0393","N518AS","SAN","16:55","00:00","362","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0479","N268AK","PDX","20:05","00:00","394","0","0","00:00","0","0","0","0","0","0"
"AS","01/29/2022","0657","N928VA","SFO","18:35","00:00","415","0","0","00:00","0","0","0","0","0","0"
"AS","01/30/2022","0014","N517AS","SFO","13:00","00:00","404","0","0","00:00","0","0","0","0","0","0"
"AS","01/30/2022","0027","N845VA","SFO","09:00","00:00","401","0","0","00:00","0","0","0","0","0","0"
"AS","01/30/2022","0063","N294AK","SEA","11:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/30/2022","0077","N495AS","SEA","09:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/30/2022","0221","N928VA","SEA","16:55","17:07","392","407","12","17:45","38","0","0","19","0","8"
"AS","01/30/2022","0393","N594AS","SAN","16:55","18:03","362","361","68","18:51","48","67","0","0","0","0"
"AS","01/30/2022","0479","N273AK","PDX","20:05","20:58","394","394","53","21:27","29","53","0","0","0","0"
"AS","01/30/2022","0657","N926VA","SFO","18:35","18:43","415","398","8","19:29","46","0","0","0","0","0"
"AS","01/31/2022","0007","N924VA","SEA","07:30","07:28","385","401","-2","08:17","49","0","0","0","0","0"
"AS","01/31/2022","0014","N272AK","SFO","13:00","12:43","404","404","-17","13:13","30","0","0","0","0","0"
"AS","01/31/2022","0027","N930VA","SFO","09:00","08:52","401","409","-8","09:43","51","0","0","0","0","0"
"AS","01/31/2022","0063","N294AK","SEA","11:30","11:26","385","387","-4","11:59","33","0","0","0","0","0"
"AS","01/31/2022","0077","N464AS","SEA","09:30","09:22","385","377","-8","09:51","29","0","0","0","0","0"
"AS","01/31/2022","0178","N491AS","SAN","09:30","09:16","362","364","-14","09:55","39","0","0","0","0","0"
"AS","01/31/2022","0185","N594AS","SFO","11:30","11:19","404","403","-11","11:54","35","0","0","0","0","0"
"AS","01/31/2022","0186","N565AS","PDX","07:30","07:53","385","368","23","08:15","22","0","0","0","0","0"
"AS","01/31/2022","0221","N846VA","SEA","16:55","18:07","392","385","72","18:41","34","0","0","0","0","65"
"AS","01/31/2022","0393","N478AS","SAN","16:55","16:50","362","361","-5","17:17","27","0","0","0","0","0"
"AS","01/31/2022","0479","N462AS","PDX","20:05","19:44","394","369","-21","20:11","27","0","0","0","0","0"
"AS","01/31/2022","0657","N925VA","SFO","18:35","18:27","415","386","-8","18:44","17","0","0","0","0","0"

 SOURCE: Bureau of Transportation Statistics
