"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74486094789","2022-01-14T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34","39",,,"+0.06","6","82","29.82",,"29.79","9.94","37","020",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 80207 10039 20011 30087 40098 56021 90551 333 10044 21021 555 91406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T01:40:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","35","39",,,,,"86",,"SCT:04 7 OVC:08 200","29.78","10.00","37","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/22 01:40:02 SPECI KJFK 140640Z 02010KT 10SM SCT007 OVC200 04/02 A2981 RMK AO2 T00390017 (JC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T01:46:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","36","39",,,,,"87",,"BKN:07 7 OVC:08 200","29.80","10.00","38","020",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08801/14/22 01:46:02 SPECI KJFK 140646Z 02011KT 10SM BKN007 OVC200 04/02 A2982 RMK AO2 (JC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","36","40","0.00",,,,"86","29.81","BKN:07 7 OVC:08 200","29.78","10.00","38","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/14/22 01:51:02 METAR KJFK 140651Z 02010KT 10SM BKN007 OVC200 04/02 A2981 RMK AO2 SLP095 T00440022 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","37","40","0.00",,,,"89","29.82","OVC:08 6","29.80","8.00","39","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/14/22 02:51:02 METAR KJFK 140751Z 01009KT 8SM OVC006 04/03 A2982 RMK AO2 SLP097 T00440028 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","37","40","0.00",,"+0.03","8","89","29.79","OVC:08 6","29.77","10.00","39","360",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/14/22 03:51:02 METAR KJFK 140851Z 36010KT 10SM OVC006 04/03 A2979 RMK AO2 SLP088 T00440028 58009 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","40",,,"+0.03","8","89","29.79","5","29.76","9.94","39","360",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32266 83610 10044 20028 30077 40088 58009 90851 555 91409=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","37","40","0.00",,,,"89","29.77","OVC:08 7","29.75","10.00","39","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/22 04:51:02 METAR KJFK 140951Z 01009KT 10SM OVC007 04/03 A2978 RMK AO2 SLP082 T00440028 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T05:26:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","36","40",,,,,"86",,"SCT:04 9 OVC:08 200","29.75","10.00","38","360",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/22 05:26:02 SPECI KJFK 141026Z 36011KT 10SM SCT009 OVC200 04/02 A2977 RMK AO2 T00440022 (JC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","36","40","0.00",,,,"86","29.78","FEW:02 9 SCT:04 28 OVC:08 190","29.75","10.00","38","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/14/22 05:51:02 METAR KJFK 141051Z 36008KT 10SM FEW009 SCT028 OVC190 04/02 A2978 RMK AO2 SLP084 T00440022 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","35","40","0.00",,"+0.01","6","83","29.78","FEW:02 28 OVC:08 180","29.75","10.00","38","360",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/14/22 06:51:02 METAR KJFK 141151Z 36011KT 10SM FEW028 OVC180 04/02 A2978 RMK AO2 SLP083 T00440017 10050 20039 56005 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","40",,,"+0.01","6","83","29.78","26","29.75","9.94","38","360",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32566 83611 10044 20017 30073 40083 56005 91151 333 10094 20028 555 91412=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","34","40","0.00",,,,"79","29.77","FEW:02 28 BKN:07 180 OVC:08 250","29.75","10.00","37","360",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/14/22 07:51:02 METAR KJFK 141251Z 36012KT 10SM FEW028 BKN180 OVC250 04/01 A2978 RMK AO2 SLP082 T00440011 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","30","40","0.00",,,,"68","29.77","FEW:02 30 SCT:04 180 BKN:07 250","29.75","10.00","36","360","28","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/14/22 08:51:02 METAR KJFK 141351Z 36017G24KT 10SM FEW030 SCT180 BKN250 04/M01 A2978 RMK AO2 SLP082 T00441011 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","30","42","0.00",,"-0.00","3","62","29.78","FEW:02 33 SCT:04 220 BKN:07 250","29.75","10.00","37","350","28","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12201/14/22 09:51:02 METAR KJFK 141451Z 35016G24KT 10SM FEW033 SCT220 BKN250 06/M01 A2978 RMK AO2 SLP084 T00561011 53001 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","42",,,"-0.00","3","62","29.78","26","29.75","9.94","37","350",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32566 63516 10056 21011 30073 40084 53001 91451 333 91024 555 91415=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","31","44","0.00",,,,"60","29.76","FEW:02 37 FEW:02 220 BKN:07 250","29.74","10.00","39","360","32","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/14/22 10:51:02 METAR KJFK 141551Z 36019G28KT 10SM FEW037 FEW220 BKN250 07/M01 A2976 RMK AO2 PK WND 36029/1533 SLP077 T00671006 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","30","44","0.00",,,,"58","29.75","FEW:02 37 FEW:02 160 FEW:02 220","29.72","10.00","38","350","36","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/14/22 11:51:02 METAR KJFK 141651Z 35024G31KT 10SM FEW037 FEW160 FEW220 07/M01 A2975 RMK AO2 PK WND 35035/1616 SLP074 T00671011 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","29","43","0.00",,"+0.05","8","58","29.72","FEW:02 40 FEW:02 160 BKN:07 260","29.70","10.00","37","350","36","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15201/14/22 12:51:02 METAR KJFK 141751Z 35024G31KT 10SM FEW040 FEW160 BKN260 06/M02 A2973 RMK AO2 PK WND 35032/1732 SLP066 T00611017 10072 20039 58017 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","43",,,"+0.05","8","58","29.72","41","29.70","9.94","37","350",,"28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32666 63524 10061 21017 30056 40066 58017 91751 333 10072 20039 91031 555 91418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","27","42","0.00",,,,"55","29.74","FEW:02 40 SCT:04 190 BKN:07 260","29.72","10.00","36","330","38","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/14/22 13:51:02 METAR KJFK 141851Z 33024G33KT 10SM FEW040 SCT190 BKN260 06/M03 A2974 RMK AO2 PK WND 34035/1809 SLP070 T00561028 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","27","41","0.00",,,,"57","29.74","FEW:02 40 BKN:07 250","29.72","10.00","35","340","36","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12701/14/22 14:51:02 METAR KJFK 141951Z 34023G31KT 10SM FEW040 BKN250 05/M03 A2974 RMK AO2 PK WND 36035/1913 SLP072 T00501028 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","25","39","0.00",,"-0.04","3","57","29.77","FEW:02 40 FEW:02 150 BKN:07 250","29.75","10.00","34","340","40","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14001/14/22 15:51:02 METAR KJFK 142051Z 34026G35KT 10SM FEW040 FEW150 BKN250 04/M04 A2977 RMK AO2 PK WND 34036/2011 SLP080 T00391039 53014 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","39",,,"-0.04","3","57","29.77","41","29.74","9.94","34","340",,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32666 63426 10039 21039 30070 40080 53014 92051 333 91035 555 91421=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","24","36","0.00",,,,"62","29.78","FEW:02 40 FEW:02 150 SCT:04 250","29.77","10.00","32","340","39","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/14/22 16:51:02 METAR KJFK 142151Z 34023G34KT 10SM FEW040 FEW150 SCT250 02/M04 A2979 RMK AO2 PK WND 36042/2124 SLP086 T00221044 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","23","34","0.00",,,,"64","29.81","FEW:02 40 FEW:02 250","29.80","10.00","30","350","38","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12701/14/22 17:51:02 METAR KJFK 142251Z 35027G33KT 10SM FEW040 FEW250 01/M05 A2982 RMK AO2 PK WND 35038/2202 SLP096 T00111050 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","20","32","0.00",,"-0.08","3","61","29.84","FEW:02 40 FEW:02 250","29.83","10.00","28","350","37","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14501/14/22 18:51:02 METAR KJFK 142351Z 35023G32KT 10SM FEW040 FEW250 00/M07 A2985 RMK AO2 PK WND 35034/2329 SLP106 T00001067 10067 20000 53026 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","32",,,"-0.08","3","61","29.84","41","29.82","9.94","28","350",,"26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32666 23523 10000 21067 30097 40106 53026 92351 333 10072 20000 91032 555 91500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","19","31","0.00",,,,"61","29.88","FEW:02 40 SCT:04 250","29.85","10.00","27","340","32","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/14/22 19:51:01 METAR KJFK 150051Z 34022G28KT 10SM FEW040 SCT250 M01/M07 A2988 RMK AO2 PK WND 34036/2354 SLP119 T10061072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","17","29","0.00",,,,"61","29.91","FEW:02 40 SCT:04 250","29.88","10.00","25","340","30","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/14/22 20:51:01 METAR KJFK 150151Z 34017G26KT 10SM FEW040 SCT250 M02/M08 A2991 RMK AO2 PK WND 34027/0140 SLP128 T10171083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","15","26","0.00",,"-0.07","1","63","29.92","FEW:02 40 FEW:02 250","29.90","10.00","23","340","34","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12901/14/22 21:51:01 METAR KJFK 150251Z 34020G30KT 10SM FEW040 FEW250 M03/M09 A2992 RMK AO2 PK WND 34031/0233 SLP132 T10331094 51025","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","26",,,"-0.07","1","63","29.92","41","29.89","9.94","23","340",,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32666 23420 11033 21094 30121 40132 51025 90251 333 91030 555 91503=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","12","24","0.00",,,,"60","29.94","FEW:02 35 FEW:02 250","29.93","10.00","21","350","33","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/14/22 22:51:02 METAR KJFK 150351Z 35015G29KT 10SM FEW035 FEW250 M04/M11 A2995 RMK AO2 PK WND 34029/0339 SLP140 T10441111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","10","22","0.00",,,,"60","29.96","FEW:02 33","29.93","10.00","19","330","33","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12601/14/22 23:51:02 METAR KJFK 150451Z 33022G29KT 10SM FEW033 M06/M12 A2996 RMK AO2 PK WND 33029/0449 SLP146 T10561122 400721056","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-14T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,"27","33","68","29.81","29.77","33","20.0","0","0.6","32","45","21","360","48","0.00","0","0.0","340","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 21AVERAGE STATION PRESSURE:29.765 MINIMUM SEA LEVEL PRESSURE:29.72 TIME OF OCCURRENCE:1321 PEAK WIND SPEED (MPH): 48 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 37FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):20.0 24 HR AVG TEMP (F): 33DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 32 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0717","1651","2009-05-01"
"74486094789","2022-01-15T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","8","19","0.00",,"-0.06","1","62","29.98","FEW:02 33","29.96","10.00","16","330","31","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13901/15/22 00:51:02 METAR KJFK 150551Z 33020G27KT 10SM FEW033 M07/M13 A2999 RMK AO2 PK WND 32031/0532 SLP154 T10721133 10000 21072 51022 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2022-01-15T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","19",,,"-0.06","1","62","29.98","26","29.96","9.94","16","330",,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32566 23320 11072 21133 30144 40154 51022 90551 333 10050 21072 91027 555 91506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
