year,month,day,hour,hourly_altimeter_setting,hourly_dew_point_temperature,hourly_dry_bulb_temperature,hourly_precipitation,hourly_present_weather_type,hourly_pressure_change,hourly_pressure_tendency,hourly_relative_humidity,hourly_sea_level_pressure,hourly_sky_conditions,hourly_station_pressure,hourly_visibility,hourly_wet_bulb_temperature,hourly_wind_direction,hourly_wind_gust_speed,hourly_wind_speed,daily_weather
2021,11,09,14,30.03,44,67,0.00,NA,NA,NA,44,30.03,FEW:02 250,30.01,10,55,210,NA,10,NA
2021,11,09,15,30.03,46,65,0.00,NA,0.03,6,51,30.02,FEW:02 250,30.01,10,55,220,NA,7,NA
2021,11,09,16,30.03,49,59,0.00,NA,NA,NA,69,30.03,FEW:02 250,30.01,10,54,180,NA,6,NA
2021,11,09,17,30.04,50,59,0.00,NA,NA,NA,72,30.04,FEW:02 250,30.01,10,54,170,NA,5,NA
2021,11,09,18,30.05,50,58,0.00,NA,-0.02,1,75,30.04,FEW:02 250,30.03,10,54,170,NA,3,NA
2021,11,09,19,30.05,49,56,0.00,NA,NA,NA,77,30.05,BKN:07 250,30.03,10,52,230,NA,5,NA
2021,11,09,20,30.05,46,59,0.00,NA,NA,NA,62,30.05,BKN:07 250,30.03,10,52,250,NA,6,NA
2021,11,09,21,30.04,47,55,0.00,NA,0,8,74,30.04,BKN:07 220,30.01,10,51,000,NA,0,NA
2021,11,09,22,30.04,47,57,0.00,NA,NA,NA,69,30.04,BKN:07 200,30.01,10,52,360,NA,5,NA
2021,11,09,23,30.02,46,51,0.00,NA,NA,NA,83,30.02,FEW:02 180 BKN:07 240,30,10,49,040,NA,5,NA
2021,11,10,00,30.02,48,52,0.00,NA,0.02,8,86,30.02,BKN:07 210,30,10,50,000,NA,0,NA
2021,11,10,01,30.01,48,52,0.00,NA,NA,NA,86,30.01,BKN:07 160 OVC:08 250,29.98,10,50,000,NA,0,NA
2021,11,10,02,30,48,52,0.00,NA,NA,NA,86,30,BKN:07 170 OVC:08 250,29.98,10,50,000,NA,0,NA
2021,11,10,03,29.98,48,51,0.00,NA,0.04,8,89,29.98,BKN:07 160 OVC:08 250,29.96,10,49,160,NA,3,NA
2021,11,10,04,29.99,49,53,0.00,NA,NA,NA,86,29.98,FEW:02 90 BKN:07 150 OVC:08 250,29.96,10,51,340,NA,5,NA
2021,11,10,05,29.98,50,54,0.00,NA,NA,NA,87,29.98,OVC:08 100,29.96,10,52,240,NA,7,NA
2021,11,10,06,29.99,49,54,0.00,NA,-0.01,3,83,29.99,SCT:04 110 OVC:08 220,29.96,10,51,240,NA,8,NA
2021,11,10,07,30.02,49,57,0.00,NA,NA,NA,74,30.02,FEW:02 110 BKN:07 240,30,10,53,260,NA,8,NA
2021,11,10,08,30.02,48,61,0.00,NA,NA,NA,63,30.02,FEW:02 110 FEW:02 250,30,10,54,270,NA,9,NA
2021,11,10,09,30.04,46,64,0.00,NA,-0.04,1,52,30.04,FEW:02 250,30.01,10,54,300,NA,18,NA
2021,11,10,10,30.06,46,65,0.00,NA,NA,NA,51,30.06,FEW:02 43 FEW:02 250,30.03,10,55,340,NA,17,NA
2021,11,10,11,30.06,45,65,0.00,NA,NA,NA,49,30.06,FEW:02 45,30.03,10,54,310,23,16,NA
2021,11,10,12,30.06,42,67,0.00,NA,-0.01,0,41,30.05,FEW:02 50,30.03,10,54,310,24,14,NA
2021,11,10,13,30.07,41,67,0.00,NA,NA,NA,39,30.07,FEW:02 55 FEW:02 250,30.04,10,54,310,24,15,NA
2021,11,10,14,30.08,36,66,0.00,NA,NA,NA,33,30.08,FEW:02 250,30.06,10,51,330,NA,15,NA
2021,11,10,15,30.1,32,64,0.00,NA,-0.05,3,30,30.1,FEW:02 250,30.08,10,49,300,NA,16,NA
2021,11,10,16,30.14,31,61,0.00,NA,NA,NA,32,30.14,FEW:02 250,30.11,10,47,310,NA,13,NA
2021,11,10,17,30.18,27,60,0.00,NA,NA,NA,28,30.18,FEW:02 250,30.16,10,46,330,NA,13,NA
2021,11,10,18,30.2,27,58,0.00,NA,-0.1,1,31,30.2,FEW:02 250,30.17,10,45,350,NA,8,NA
2021,11,10,19,30.2,26,56,0.00,NA,NA,NA,32,30.19,FEW:02 250,30.17,10,43,360,NA,11,NA
2021,11,10,20,30.23,27,53,0.00,NA,NA,NA,37,30.23,FEW:02 250,30.21,10,42,VRB,NA,5,NA
2021,11,10,21,30.25,29,54,0.00,NA,-0.05,3,38,30.25,SCT:04 250,30.22,10,43,330,NA,6,NA
2021,11,10,22,30.27,31,50,0.00,NA,NA,NA,48,30.26,SCT:04 250,30.24,10,42,340,NA,7,NA
2021,11,10,23,30.27,32,49,0.00,NA,NA,NA,52,30.27,SCT:04 250,30.24,10,42,350,NA,8,NA
2021,11,11,00,30.29,33,43,0.00,NA,-0.04,1,68,30.28,SCT:04 250,30.27,10,39,020,NA,5,NA
2021,11,11,01,30.28,33,42,0.00,NA,NA,NA,71,30.28,FEW:02 250,30.25,10,38,050,NA,6,NA
2021,11,11,02,30.29,31,44,0.00,NA,NA,NA,60,30.29,FEW:02 250,30.27,10,39,060,NA,3,NA
2021,11,11,03,30.29,30,39,0.00,NA,-0.01,3,70,30.29,BKN:07 250,30.27,10,35,070,NA,3,NA
2021,11,11,04,30.31,33,40,0.00,NA,NA,NA,77,30.31,BKN:07 250,30.29,10,37,030,NA,3,NA
2021,11,11,05,30.31,32,39,0.00,NA,NA,NA,76,30.31,FEW:02 21 BKN:07 250,30.29,10,36,030,NA,5,NA
2021,11,11,06,30.33,33,42,0.00,NA,-0.03,1,71,30.32,FEW:02 42 BKN:07 330,30.3,10,38,020,NA,5,NA
2021,11,11,07,30.33,35,45,0.00,NA,NA,NA,68,30.32,FEW:02 42 FEW:02 100 BKN:07 330,30.3,10,41,050,NA,6,NA
2021,11,11,08,30.33,36,51,0.00,NA,NA,NA,56,30.33,BKN:07 330,30.3,10,44,070,NA,10,NA
2021,11,11,09,30.32,36,56,0.00,NA,0,8,47,30.32,FEW:02 130 BKN:07 330,30.29,10,47,070,NA,8,NA
2021,11,11,10,30.32,41,59,0.00,NA,NA,NA,51,30.32,FEW:02 140 BKN:07 310,30.29,10,50,080,NA,10,NA
2021,11,11,11,30.3,43,58,0.00,NA,NA,NA,58,30.29,BKN:07 80 BKN:07 140 BKN:07 300,30.27,10,51,100,NA,11,NA
2021,11,11,12,30.28,44,59,0.00,NA,0.05,8,58,30.27,BKN:07 80 BKN:07 300,30.25,10,51,110,NA,14,NA
2021,11,11,13,30.27,44,60,0.00,NA,NA,NA,56,30.27,FEW:02 75 FEW:02 160 OVC:08 270,30.24,10,52,120,NA,14,NA
2021,11,11,14,30.27,48,59,0.00,NA,NA,NA,67,30.27,SCT:04 41 SCT:04 160 OVC:08 260,30.24,10,53,100,NA,15,NA
2021,11,11,15,30.27,49,58,0.00,NA,0.01,6,72,30.26,SCT:04 44 SCT:04 200 BKN:07 250,30.24,10,53,100,NA,13,NA
2021,11,11,16,30.25,50,58,0.00,NA,NA,NA,75,30.25,BKN:07 37 BKN:07 48 OVC:08 250,30.22,10,54,090,NA,11,NA
2021,11,11,17,30.25,52,57,0.00,NA,NA,NA,83,30.24,BKN:07 37 BKN:07 49 BKN:07 210,30.22,10,54,090,NA,9,NA
2021,11,11,18,30.23,54,58,0.00,NA,0.04,8,87,30.22,BKN:07 38 OVC:08 250,30.21,10,56,090,NA,10,NA
2021,11,11,19,30.22,55,60,0.00,NA,NA,NA,84,30.22,BKN:07 38 BKN:07 55 OVC:08 250,30.19,10,57,120,20,15,NA
2021,11,11,20,30.21,56,61,0.00,NA,NA,NA,84,30.21,SCT:04 33 BKN:07 60 OVC:08 250,30.19,10,58,120,24,16,NA
2021,11,11,21,30.2,57,61,0.00,NA,0.03,7,87,30.2,BKN:07 30 BKN:07 45 OVC:08 250,30.17,10,59,110,24,18,NA
2021,11,11,22,30.2,57,61,0.00,NA,NA,NA,87,30.19,SCT:04 16 BKN:07 25 BKN:07 80,30.17,10,59,120,28,17,NA
2021,11,11,23,30.17,56,61,T,NA,NA,NA,84,30.17,BKN:07 25 OVC:08 250,30.14,10,58,130,30,18,NA
2021,11,12,00,30.15,56,61,0.00,NA,0.05,8,84,30.15,BKN:07 27 OVC:08 250,30.12,10,58,130,31,25,RA BR
2021,11,12,01,30.12,57,61,0.00,NA,NA,NA,87,30.12,SCT:04 28 BKN:07 250,30.09,10,59,130,29,20,RA BR
2021,11,12,02,30.09,58,62,T,-RA:02 |RA |RA,NA,NA,86,30.09,BKN:07 28 BKN:07 70 OVC:08 250,30.06,10,60,120,29,21,RA BR
2021,11,12,03,30.06,59,62,T,NA,0.09,6,90,30.06,BKN:07 28 OVC:08 60,30.03,10,60,130,NA,21,RA BR
2021,11,12,04,30.03,60,63,0.00,NA,NA,NA,90,30.03,FEW:02 28 SCT:04 80 OVC:08 140,30.01,10,61,120,NA,22,RA BR
2021,11,12,05,30,61,63,0.00,NA,NA,NA,93,30,FEW:02 25 OVC:08 50,29.98,10,62,130,NA,17,RA BR
2021,11,12,06,29.98,60,64,0.00,NA,0.08,6,87,29.98,FEW:02 23 BKN:07 75 BKN:07 190,29.96,10,62,140,25,15,RA BR
2021,11,12,07,29.96,60,65,T,|RA |RA,NA,NA,84,29.96,FEW:02 23 BKN:07 47 BKN:07 70,29.93,10,62,150,31,22,RA BR
2021,11,12,08,29.93,60,64,0.02,|RA |RA,NA,NA,87,29.93,FEW:02 17 SCT:04 34 BKN:07 49,29.91,8,62,150,32,24,RA BR
2021,11,12,09,29.9,62,64,0.12,NA,0.07,8,93,29.9,SCT:04 17 BKN:07 31 BKN:07 60,29.88,7,63,160,37,29,RA BR
2021,11,12,10,29.9,62,65,0.01,-RA:02 |RA |RA,NA,NA,90,29.9,BKN:07 16 BKN:07 55 OVC:08 100,29.88,9,63,180,39,28,RA BR
2021,11,12,11,29.88,62,63,T,-RA:02 BR:1 |RA |RA,NA,NA,97,29.88,SCT:04 6 BKN:07 14 OVC:08 41,29.85,4,62,180,NA,18,RA BR
2021,11,12,12,29.86,59,61,0.06,|RA |RA,0.04,8,93,29.86,FEW:02 6 BKN:07 17 BKN:07 39,29.83,4,60,270,NA,10,RA BR
2021,11,12,13,29.86,57,61,T,NA,NA,NA,87,29.86,FEW:02 18 SCT:04 45 BKN:07 100,29.83,10,59,270,NA,11,RA BR
2021,11,12,14,29.86,58,62,0.00,NA,NA,NA,86,29.86,FEW:02 19 SCT:04 45 SCT:04 160,29.83,10,60,240,NA,8,RA BR
2021,11,12,15,29.87,57,61,0.00,NA,-0,3,87,29.87,FEW:02 27 FEW:02 160 SCT:04 250,29.85,10,59,240,NA,8,RA BR
2021,11,12,16,29.89,54,57,0.00,NA,NA,NA,90,29.88,FEW:02 30 FEW:02 160 FEW:02 250,29.87,10,55,210,NA,7,RA BR
2021,11,12,17,29.92,50,56,0.00,NA,NA,NA,81,29.92,FEW:02 250,29.9,10,53,240,NA,10,RA BR
2021,11,12,18,29.96,43,58,0.00,NA,-0.09,3,58,29.96,FEW:02 250,29.93,10,50,250,NA,13,RA BR
2021,11,12,19,29.96,38,57,0.00,NA,NA,NA,49,29.96,FEW:02 250,29.93,10,48,270,NA,11,RA BR
2021,11,12,20,29.97,40,55,0.00,NA,NA,NA,57,29.97,CLR:00,29.95,10,48,270,NA,11,RA BR
2021,11,12,21,29.97,37,53,0.00,NA,-0.01,0,55,29.96,CLR:00,29.95,10,46,280,NA,8,RA BR
2021,11,12,22,29.93,35,54,0.00,NA,NA,NA,49,29.93,CLR:00,29.91,10,45,290,NA,7,RA BR
2021,11,12,23,29.93,38,50,0.00,NA,NA,NA,63,29.93,CLR:00,29.91,10,44,320,NA,3,RA BR
2021,11,13,00,29.92,39,45,0.00,NA,0.04,6,80,29.92,CLR:00,29.9,10,42,110,NA,6,TS GR RA BR
2021,11,13,01,29.91,39,45,0.00,NA,NA,NA,80,29.9,CLR:00,29.88,10,42,100,NA,6,TS GR RA BR
2021,11,13,02,29.9,41,44,0.00,NA,NA,NA,89,29.9,CLR:00,29.88,10,43,060,NA,3,TS GR RA BR
2021,11,13,03,29.91,38,41,0.00,NA,0.01,5,89,29.91,CLR:00,29.88,10,40,090,NA,3,TS GR RA BR
2021,11,13,04,29.9,41,44,0.00,NA,NA,NA,89,29.9,CLR:00,29.88,10,43,110,NA,5,TS GR RA BR
2021,11,13,05,29.89,42,45,0.00,NA,NA,NA,90,29.88,FEW:02 250,29.87,10,44,120,NA,3,TS GR RA BR
2021,11,13,06,29.86,43,48,0.00,NA,0.05,8,83,29.86,FEW:02 250,29.83,10,46,110,NA,5,TS GR RA BR
2021,11,13,07,29.86,47,54,0.00,NA,NA,NA,77,29.85,CLR:00,29.83,10,50,000,NA,0,TS GR RA BR
2021,11,13,08,29.81,46,59,0.00,NA,NA,NA,62,29.81,FEW:02 150,29.78,10,52,130,NA,13,TS GR RA BR
2021,11,13,09,29.78,45,61,0.00,NA,0.08,8,56,29.78,FEW:02 130 FEW:02 250,29.75,10,53,140,NA,17,TS GR RA BR
2021,11,13,10,29.79,45,62,0.00,NA,NA,NA,54,29.79,BKN:07 140 BKN:07 250,29.77,10,53,160,NA,17,TS GR RA BR
2021,11,13,11,29.72,48,62,0.00,NA,NA,NA,60,29.72,SCT:04 130 BKN:07 250,29.7,10,55,150,NA,20,TS GR RA BR
2021,11,13,12,29.65,51,62,0.00,NA,0.13,8,67,29.65,FEW:02 50 BKN:07 130 BKN:07 250,29.62,10,56,150,NA,18,TS GR RA BR
2021,11,13,13,29.57,53,62,0.00,NA,NA,NA,73,29.57,FEW:02 70 SCT:04 120 BKN:07 250,29.54,10,57,160,26,22,TS GR RA BR
2021,11,13,14,29.61,48,52,0.14,TS:7 -RA:02 BR:1 |RA TS |RA,NA,NA,88,29.61,FEW:02 24 BKN:07 32 OVC:08 43,29.59,1.5,50,270,NA,20,TS GR RA BR
2021,11,13,15,29.69,40,47,T,-RA:02 |RA |RA,-0.12,3,77,29.69,BKN:07 50 BKN:07 60 BKN:07 250,29.67,10,44,290,41,30,TS GR RA BR
2021,11,13,16,29.74,36,45,0.00,NA,NA,NA,71,29.74,SCT:04 55 SCT:04 140,29.72,10,41,280,25,20,TS GR RA BR
2021,11,13,17,29.8,34,44,0.00,NA,NA,NA,68,29.79,FEW:02 25 BKN:07 32 BKN:07 39,29.78,10,40,280,31,22,TS GR RA BR
2021,11,13,18,29.81,33,43,0.00,NA,-0.12,1,68,29.81,FEW:02 35 SCT:04 55,29.78,10,39,270,NA,20,TS GR RA BR
2021,11,13,19,29.83,32,43,0.00,NA,NA,NA,65,29.83,FEW:02 31,29.8,10,38,280,25,15,TS GR RA BR
2021,11,13,20,29.85,30,43,0.00,NA,NA,NA,60,29.85,CLR:00,29.83,10,38,260,NA,18,TS GR RA BR
2021,11,13,21,29.88,30,42,0.00,NA,-0.07,3,62,29.88,CLR:00,29.85,10,37,270,NA,18,TS GR RA BR
2021,11,13,22,29.89,30,42,0.00,NA,NA,NA,62,29.89,CLR:00,29.87,10,37,270,23,15,TS GR RA BR
2021,11,13,23,29.9,31,42,0.00,NA,NA,NA,65,29.9,CLR:00,29.88,10,37,270,24,15,TS GR RA BR
2021,11,14,00,29.91,31,42,0.00,NA,-0.02,2,65,29.91,CLR:00,29.88,10,37,270,25,15,RA
2021,11,14,01,29.91,31,41,0.00,NA,NA,NA,67,29.91,CLR:00,29.88,10,37,270,NA,13,RA
2021,11,14,02,29.92,31,41,0.00,NA,NA,NA,67,29.91,CLR:00,29.9,10,37,270,NA,14,RA
2021,11,14,03,29.92,31,40,0.00,NA,-0.02,3,70,29.92,CLR:00,29.9,10,36,260,NA,11,RA
2021,11,14,04,29.93,31,40,0.00,NA,NA,NA,70,29.93,CLR:00,29.91,10,36,250,NA,14,RA
2021,11,14,05,29.93,31,40,0.00,NA,NA,NA,70,29.93,CLR:00,29.91,10,36,270,NA,14,RA
2021,11,14,06,29.96,31,39,0.00,NA,-0.03,3,73,29.96,FEW:02 30 FEW:02 250,29.93,10,36,260,NA,14,RA
2021,11,14,07,29.97,31,41,0.00,NA,NA,NA,67,29.97,FEW:02 130 SCT:04 250,29.95,10,37,270,NA,13,RA
2021,11,14,08,29.98,31,44,0.00,NA,NA,NA,60,29.98,FEW:02 130 BKN:07 250,29.96,10,39,270,NA,10,RA
2021,11,14,09,29.98,31,44,0.00,NA,-0.02,0,60,29.97,FEW:02 130 BKN:07 250,29.96,10,39,270,NA,6,RA
2021,11,14,10,29.96,32,46,0.00,NA,NA,NA,58,29.96,FEW:02 130 FEW:02 200 BKN:07 250,29.93,10,40,260,NA,6,RA
2021,11,14,11,29.94,32,46,0.00,NA,NA,NA,58,29.93,FEW:02 130 BKN:07 170 BKN:07 250,29.91,10,40,220,NA,7,RA
2021,11,14,12,29.91,34,46,0.00,NA,0.07,8,63,29.91,FEW:02 130 BKN:07 160 OVC:08 250,29.88,10,41,230,NA,9,RA
2021,11,14,13,29.89,35,47,0.00,NA,NA,NA,63,29.89,FEW:02 40 SCT:04 120 SCT:04 180,29.87,10,42,220,NA,10,RA
2021,11,14,14,29.89,34,47,0.00,NA,NA,NA,61,29.89,FEW:02 40 SCT:04 120 SCT:04 190,29.87,10,41,210,NA,13,RA
2021,11,14,15,29.88,33,46,0.00,NA,0.03,6,61,29.88,FEW:02 50 BKN:07 120 BKN:07 250,29.85,10,40,220,NA,11,RA
2021,11,14,16,29.87,31,47,0.00,NA,NA,NA,54,29.86,FEW:02 50 BKN:07 130 BKN:07 250,29.85,10,40,190,NA,18,RA
2021,11,14,17,29.86,33,48,0.00,NA,NA,NA,56,29.86,SCT:04 37 SCT:04 49 BKN:07 110,29.83,10,41,200,NA,17,RA
2021,11,14,18,29.86,33,47,T,-RA:02 |RA |RA,0.02,6,59,29.85,SCT:04 41 BKN:07 120,29.83,10,41,210,NA,15,RA
2021,11,14,19,29.85,32,47,T,NA,NA,NA,56,29.85,FEW:02 40 OVC:08 100,29.83,10,41,220,NA,14,RA
2021,11,14,20,29.85,34,45,T,-RA:02 |RA |RA,NA,NA,66,29.85,BKN:07 39 BKN:07 45 OVC:08 80,29.83,10,40,210,NA,23,RA
2021,11,14,21,29.84,37,45,0.01,-RA:02 |RA |RA,0.02,8,74,29.83,BKN:07 37 OVC:08 45,29.82,10,41,220,26,20,RA
2021,11,14,22,29.82,38,44,0.01,-RA:02 |RA |RA,NA,NA,79,29.82,OVC:08 34,29.8,10,41,240,26,21,RA
2021,11,14,23,29.82,37,44,T,NA,NA,NA,76,29.82,BKN:07 31 OVC:08 70,29.8,10,41,250,NA,14,RA
2021,11,15,00,29.8,37,43,0.00,NA,0.04,8,80,29.8,FEW:02 18 SCT:04 34 OVC:08 170,29.78,10,40,260,NA,11,NA
2021,11,15,01,29.79,36,42,0.00,NA,NA,NA,79,29.79,SCT:04 60 OVC:08 190,29.77,10,39,260,NA,9,NA
2021,11,15,02,29.77,35,41,0.00,NA,NA,NA,79,29.77,SCT:04 60 OVC:08 230,29.75,10,38,290,NA,7,NA
2021,11,15,03,29.76,35,40,0.00,NA,0.04,6,83,29.75,FEW:02 60 SCT:04 230,29.74,10,38,300,NA,7,NA
2021,11,15,04,29.76,35,40,0.00,NA,NA,NA,83,29.76,SCT:04 90 SCT:04 250,29.74,10,38,280,NA,6,NA
2021,11,15,05,29.75,37,41,0.00,NA,NA,NA,86,29.75,BKN:07 100,29.72,10,39,270,NA,6,NA
2021,11,15,06,29.75,38,43,0.00,NA,0.01,5,82,29.75,FEW:02 37 BKN:07 110,29.72,10,41,260,NA,8,NA
2021,11,15,07,29.78,37,43,0.00,NA,NA,NA,80,29.78,FEW:02 37 BKN:07 80,29.75,10,40,250,NA,17,NA
2021,11,15,08,29.79,36,43,T,NA,NA,NA,76,29.79,FEW:02 19 BKN:07 48 BKN:07 80,29.77,10,40,260,NA,16,NA
2021,11,15,09,29.8,35,43,T,NA,-0.05,1,74,29.8,SCT:04 22 SCT:04 44 BKN:07 80,29.78,10,40,270,NA,17,NA
2021,11,15,10,29.81,34,44,0.00,NA,NA,NA,68,29.81,SCT:04 28 BKN:07 41 BKN:07 100,29.78,10,40,280,30,17,NA
2021,11,15,11,29.81,34,45,0.00,NA,NA,NA,66,29.8,SCT:04 29 BKN:07 44 BKN:07 95,29.78,10,40,270,28,21,NA
2021,11,15,12,29.8,33,46,0.00,NA,0.01,8,61,29.79,BKN:07 37 BKN:07 95 BKN:07 250,29.78,10,40,260,28,23,NA
2021,11,15,13,29.79,31,48,0.00,NA,NA,NA,52,29.79,SCT:04 40 BKN:07 49 BKN:07 250,29.77,10,41,280,29,17,NA
2021,11,15,14,29.82,31,48,0.00,NA,NA,NA,52,29.82,FEW:02 48 BKN:07 60,29.8,10,41,290,29,23,NA
2021,11,15,15,29.86,29,48,0.00,NA,-0.06,3,48,29.85,BKN:07 46 BKN:07 60,29.83,10,40,280,30,17,NA
2021,11,15,16,29.88,29,48,0.00,NA,NA,NA,48,29.88,SCT:04 48,29.85,10,40,280,24,20,NA
2021,11,15,17,29.91,30,47,0.00,NA,NA,NA,52,29.91,FEW:02 48 SCT:04 75,29.88,10,40,270,25,22,NA
2021,11,15,18,29.94,35,44,T,NA,-0.09,3,71,29.94,FEW:02 22 SCT:04 39 BKN:07 90,29.91,10,40,280,32,23,NA
2021,11,15,19,29.96,31,43,0.00,NA,NA,NA,63,29.96,FEW:02 39 FEW:02 90,29.93,10,38,280,NA,17,NA
2021,11,15,20,29.99,32,43,0.00,NA,NA,NA,65,29.98,FEW:02 39 FEW:02 90,29.96,10,38,270,NA,16,NA
2021,11,15,21,29.99,31,42,0.00,NA,-0.04,1,65,29.99,FEW:02 39,29.96,10,37,270,25,17,NA
2021,11,15,22,30,29,42,0.00,NA,NA,NA,60,30,FEW:02 40,29.98,10,37,280,NA,17,NA
2021,11,15,23,30.02,28,41,0.00,NA,NA,NA,60,30.02,FEW:02 40,30,10,36,280,NA,17,NA
2021,11,16,00,30.03,28,40,0.00,NA,-0.04,1,63,30.02,FEW:02 45,30.01,10,35,270,26,20,NA
2021,11,16,01,30.03,27,40,0.00,NA,NA,NA,60,30.03,FEW:02 50,30.01,10,35,280,24,15,NA
2021,11,16,02,30.04,27,40,0.00,NA,NA,NA,60,30.04,FEW:02 50,30.01,10,35,280,NA,13,NA
2021,11,16,03,30.06,27,39,0.00,NA,-0.04,3,62,30.06,CLR:00,30.03,10,34,280,NA,14,NA
2021,11,16,04,30.07,28,38,0.00,NA,NA,NA,68,30.07,CLR:00,30.04,10,34,280,NA,10,NA
2021,11,16,05,30.09,28,38,0.00,NA,NA,NA,68,30.09,CLR:00,30.06,10,34,280,NA,11,NA
2021,11,16,06,30.11,28,37,0.00,NA,-0.04,3,70,30.1,FEW:02 32,30.09,10,34,270,NA,11,NA
2021,11,16,07,30.13,29,40,0.00,NA,NA,NA,65,30.12,FEW:02 32,30.11,10,36,270,NA,10,NA
2021,11,16,08,30.14,29,44,0.00,NA,NA,NA,55,30.14,FEW:02 37,30.11,10,38,300,NA,14,NA
2021,11,16,09,30.15,30,45,0.00,NA,-0.05,1,56,30.15,FEW:02 40,30.12,10,39,270,NA,11,NA
2021,11,16,10,30.15,30,47,0.00,NA,NA,NA,52,30.15,FEW:02 43,30.12,10,40,260,NA,13,NA
2021,11,16,11,30.13,30,48,0.00,NA,NA,NA,50,30.13,FEW:02 45,30.11,10,40,260,NA,16,NA
2021,11,16,12,30.13,28,49,0.00,NA,0.03,8,44,30.12,FEW:02 50,30.11,10,40,260,NA,15,NA
2021,11,16,13,30.12,27,49,0.00,NA,NA,NA,43,30.12,SCT:04 50,30.09,10,40,270,NA,15,NA
2021,11,16,14,30.13,28,50,0.00,NA,NA,NA,43,30.13,SCT:04 55,30.11,10,41,250,NA,16,NA
2021,11,16,15,30.15,26,49,0.00,NA,-0.02,3,41,30.15,SCT:04 60,30.12,10,40,260,NA,15,NA
2021,11,16,16,30.16,27,47,0.00,NA,NA,NA,46,30.16,SCT:04 60 SCT:04 250,30.14,10,39,250,NA,13,NA
2021,11,16,17,30.19,27,46,0.00,NA,NA,NA,47,30.19,FEW:02 60 FEW:02 250,30.16,10,38,250,NA,14,NA
2021,11,16,18,30.21,27,45,0.00,NA,-0.06,3,49,30.21,FEW:02 60 FEW:02 250,30.19,10,38,260,NA,11,NA
2021,11,16,19,30.23,27,45,0.00,NA,NA,NA,49,30.23,FEW:02 60 BKN:07 250,30.21,10,38,260,NA,10,NA
2021,11,16,20,30.25,27,45,0.00,NA,NA,NA,49,30.25,FEW:02 60 BKN:07 250,30.22,10,38,270,NA,11,NA
2021,11,16,21,30.26,26,44,0.00,NA,-0.05,1,49,30.25,SCT:04 250,30.24,10,37,280,NA,7,NA
2021,11,16,22,30.27,27,43,0.00,NA,NA,NA,53,30.26,FEW:02 250,30.24,10,37,270,NA,8,NA
2021,11,16,23,30.28,28,42,0.00,NA,NA,NA,58,30.27,FEW:02 250,30.25,10,36,260,NA,8,NA
2021,11,17,00,30.29,27,41,0.00,NA,-0.04,3,57,30.29,FEW:02 250,30.27,10,36,280,NA,7,NA
2021,11,17,01,30.3,26,36,0.00,NA,NA,NA,67,30.29,SCT:04 250,30.27,10,32,030,NA,3,NA
2021,11,17,02,30.28,28,35,0.00,NA,NA,NA,76,30.28,SCT:04 250,30.25,10,32,040,NA,3,NA
2021,11,17,03,30.3,27,35,0.00,NA,-0.01,3,72,30.3,BKN:07 250,30.27,10,32,000,NA,0,NA
2021,11,17,04,30.31,30,35,0.00,NA,NA,NA,82,30.31,BKN:07 250,30.29,10,33,070,NA,3,NA
2021,11,17,05,30.33,29,35,0.00,NA,NA,NA,78,30.32,BKN:07 250,30.3,10,33,000,NA,0,NA
2021,11,17,06,30.34,28,38,0.00,NA,-0.04,3,68,30.34,SCT:04 250,30.32,10,34,050,NA,5,NA
2021,11,17,07,30.34,32,39,0.00,NA,NA,NA,76,30.34,SCT:04 250,30.32,10,36,070,NA,7,NA
2021,11,17,08,30.35,31,46,0.00,NA,NA,NA,56,30.35,FEW:02 37 FEW:02 130 BKN:07 250,30.32,10,40,090,NA,5,NA
2021,11,17,09,30.34,34,51,0.00,NA,-0.01,0,52,30.34,FEW:02 35 SCT:04 130 BKN:07 250,30.32,10,43,140,NA,8,NA
2021,11,17,10,30.33,34,53,0.00,NA,NA,NA,48,30.33,SCT:04 33 BKN:07 250,30.3,10,44,160,NA,9,NA
2021,11,17,11,30.3,37,54,0.00,NA,NA,NA,53,30.3,FEW:02 35 BKN:07 250,30.27,10,46,160,NA,9,NA
2021,11,17,12,30.27,39,55,0.00,NA,0.08,8,55,30.26,FEW:02 140 BKN:07 250,30.24,10,47,140,NA,15,NA
2021,11,17,13,30.25,41,56,0.00,NA,NA,NA,57,30.25,FEW:02 40 FEW:02 140 BKN:07 250,30.22,10,49,170,NA,17,NA
2021,11,17,14,30.25,44,56,0.00,NA,NA,NA,65,30.24,SCT:04 32 SCT:04 140 BKN:07 250,30.22,10,50,160,NA,15,NA
2021,11,17,15,30.24,46,55,0.00,NA,0.02,6,72,30.24,SCT:04 30 SCT:04 65 BKN:07 80,30.22,10,50,160,NA,13,NA
2021,11,17,16,30.23,48,56,0.00,NA,NA,NA,75,30.23,BKN:07 30 BKN:07 70 BKN:07 250,30.21,10,52,160,NA,10,NA
2021,11,17,17,30.21,50,56,0.00,NA,NA,NA,81,30.21,FEW:02 27 BKN:07 70 BKN:07 250,30.19,10,53,150,NA,9,NA
2021,11,17,18,30.19,52,56,0.00,NA,0.05,8,87,30.19,FEW:02 55 FEW:02 70 SCT:04 250,30.16,10,54,140,NA,7,NA
2021,11,17,19,30.18,53,57,0.00,NA,NA,NA,87,30.18,FEW:02 50 SCT:04 250,30.16,10,55,180,NA,10,NA
